puzzle_id,seconds_spent_solving,author,editor,format_type,print_date,publish_type,title,version,percent_filled,solved,star,day
19785,,Peter Wentz,Will Shortz,Normal,2022-01-01,Daily,,0,0,False,,Saturday
19784,,Paolo Pasco,Will Shortz,Normal,2022-01-02,Daily,Color Mixing,0,0,False,,Sunday
19802,1339.0,Beth Rubin and Trent H. Evans,Will Shortz,Normal,2022-01-03,Daily,,0,100,True,,Monday
19807,1236.0,David Bukszpan,Will Shortz,Normal,2022-01-04,Daily,,0,100,True,,Tuesday
19804,,Damon Gulczynski,Will Shortz,Normal,2022-01-05,Daily,,0,0,False,,Wednesday
19805,,Andrew Linzer,Will Shortz,Normal,2022-01-06,Daily,,0,0,False,,Thursday
19806,,Robyn Weintraub,Will Shortz,Normal,2022-01-07,Daily,,0,0,False,,Friday
19803,,Freddie Cheng,Will Shortz,Normal,2022-01-08,Daily,,0,0,False,,Saturday
19783,,Timothy Polin,Will Shortz,Normal,2022-01-09,Daily,Food for Thought,0,0,False,,Sunday
19821,1078.0,Lynn Lempel,Will Shortz,Normal,2022-01-10,Daily,,0,100,True,,Monday
19819,794.0,Ross Trudeau,Will Shortz,Normal,2022-01-11,Daily,,0,100,True,,Tuesday
19818,,Adam Aaronson,Will Shortz,Normal,2022-01-12,Daily,,0,0,False,,Wednesday
19817,,Karen Lurie,Will Shortz,Normal,2022-01-13,Daily,,0,0,False,,Thursday
19820,,Matthew Stock and Sid Sivakumar,Will Shortz,Normal,2022-01-14,Daily,,0,0,False,,Friday
19816,,Sam Ezersky,Will Shortz,Normal,2022-01-15,Daily,,0,0,False,,Saturday
19815,,Derrick Niederman,Will Shortz,Normal,2022-01-16,Daily,Playing the Hits,0,0,False,,Sunday
19832,1196.0,Evan Mahnken,Will Shortz,Normal,2022-01-17,Daily,,0,100,True,,Monday
19837,1239.0,Kate Schutzengel,Will Shortz,Normal,2022-01-18,Daily,,0,85,False,,Tuesday
19834,,Ori Brian,Will Shortz,Normal,2022-01-19,Daily,,0,0,False,,Wednesday
19831,,Howard Barkin,Will Shortz,Normal,2022-01-20,Daily,,0,0,False,,Thursday
19835,,Kyle Dolan,Will Shortz,Normal,2022-01-21,Daily,,0,0,False,,Friday
19833,,Daniel Okulitch,Will Shortz,Normal,2022-01-22,Daily,,0,0,False,,Saturday
19836,,Nancy Stark and Will Nediger,Will Shortz,Normal,2022-01-23,Daily,Turns of Phrase,0,0,False,,Sunday
19851,1367.0,John Guzzetta,Will Shortz,Normal,2022-01-24,Daily,,0,100,True,,Monday
19855,800.0,Ray Brunsberg and Ellen Brunsberg,Will Shortz,Normal,2022-01-25,Daily,,0,69,False,,Tuesday
19854,,Michael Schlossberg,Will Shortz,Normal,2022-01-26,Daily,,0,0,False,,Wednesday
19849,11.0,Lewis Rothlein and Jeff Chen,Will Shortz,Normal,2022-01-27,Daily,,0,3,False,,Thursday
19853,,Jem Burch,Will Shortz,Normal,2022-01-28,Daily,,0,0,False,,Friday
19852,,Andrew Ries and Caitlin Reid,Will Shortz,Normal,2022-01-29,Daily,,0,0,False,,Saturday
19850,,Ross Trudeau,Will Shortz,Normal,2022-01-30,Daily,Watch Your Step!,0,0,False,,Sunday
19870,1056.0,Eric Bornstein,Will Shortz,Normal,2022-01-31,Daily,,0,100,True,,Monday
19874,876.0,Zhouqin Burnikel,Will Shortz,Normal,2022-02-01,Daily,,0,77,False,,Tuesday
19875,,Meredith Colton Hazy,Will Shortz,Normal,2022-02-02,Daily,,0,0,False,,Wednesday
19873,,Adam Wagner,Will Shortz,Normal,2022-02-03,Daily,,0,0,False,,Thursday
19876,,Joseph Greenbaum,Will Shortz,Normal,2022-02-04,Daily,,0,0,False,,Friday
19871,,Kameron Austin Collins,Will Shortz,Normal,2022-02-05,Daily,,0,0,False,,Saturday
19872,,Stephen McCarthy,Will Shortz,Normal,2022-02-06,Daily,Sci-Fi Showdown,0,0,False,,Sunday
19895,735.0,Rebecca Goldstein,Will Shortz,Normal,2022-02-07,Daily,,0,100,True,,Monday
19900,498.0, Jack Joshi and Jackson Janes and Adam Aaronson,Will Shortz,Normal,2022-02-08,Daily,,0,82,False,,Tuesday
19896,,Grant Thackray,Will Shortz,Normal,2022-02-09,Daily,,0,0,False,,Wednesday
19897,,August Miller,Will Shortz,Normal,2022-02-10,Daily,,0,0,False,,Thursday
19894,,Trenton Charlson,Will Shortz,Normal,2022-02-11,Daily,,0,0,False,,Friday
19898,,Mary Lou Guizzo,Will Shortz,Normal,2022-02-12,Daily,,0,0,False,,Saturday
19899,,David Steinberg,Will Shortz,Normal,2022-02-13,Daily,Change of Heart,0,0,False,,Sunday
19917,1136.0,Alan Siegel,Will Shortz,Normal,2022-02-14,Daily,,0,100,True,,Monday
19918,42.0,Claire Rimkus,Will Shortz,Normal,2022-02-15,Daily,,0,2,False,,Tuesday
19914,,Rich Proulx,Will Shortz,Normal,2022-02-16,Daily,,0,0,False,,Wednesday
19916,487.0,Aaron M. Rosenberg,Will Shortz,Normal,2022-02-17,Daily,,0,32,False,,Thursday
19915,,Aimee Lucido,Will Shortz,Normal,2022-02-18,Daily,,0,0,False,,Friday
19913,,Billy Bratton,Will Shortz,Normal,2022-02-19,Daily,,0,0,False,,Saturday
19912,,Victor Barocas,Will Shortz,Normal,2022-02-20,Daily,Pardon My French,0,0,False,,Sunday
19935,294.0,Natalie Murphy,Will Shortz,Normal,2022-02-21,Daily,,0,47,False,,Monday
19929,736.0,Jacob McDermott,Will Shortz,Normal,2022-02-22,Daily,,0,41,False,,Tuesday
19930,,Rose Conlon,Will Shortz,Normal,2022-02-23,Daily,,0,0,False,,Wednesday
19931,,Jake Halperin,Will Shortz,Normal,2022-02-24,Daily,,0,0,False,,Thursday
19934,,Damon Gulczynski,Will Shortz,Normal,2022-02-25,Daily,,0,0,False,,Friday
19933,,Ori Brian,Will Shortz,Normal,2022-02-26,Daily,,0,0,False,,Saturday
19932,,Sheldon Polonsky,Will Shortz,Normal,2022-02-27,Daily,Cinemagrams,0,0,False,,Sunday
19947,1092.0,Zach Sherwin and Andrea Carla Michaels,Will Shortz,Normal,2022-02-28,Daily,,0,58,False,,Monday
19946,873.0,Lisa Senzel and Jeff Chen,Will Shortz,Normal,2022-03-01,Daily,,0,100,True,,Tuesday
19945,,Dylan Schiff,Will Shortz,Normal,2022-03-02,Daily,,0,0,False,,Wednesday
19944,,August Lee-Kovach,Will Shortz,Normal,2022-03-03,Daily,,0,0,False,,Thursday
19943,,David Distenfeld,Will Shortz,Normal,2022-03-04,Daily,,0,0,False,,Friday
19948,,Nam Jin Yoon,Will Shortz,Normal,2022-03-05,Daily,,0,0,False,,Saturday
19942,,Matthew Stock and Will Nediger,Will Shortz,Normal,2022-03-06,Daily,Parlor Trick,0,0,False,,Sunday
19958,1695.0,Sam Acker,Will Shortz,Normal,2022-03-07,Daily,,0,100,True,,Monday
19964,298.0,Mary Lou Guizzo,Will Shortz,Normal,2022-03-08,Daily,,0,44,False,,Tuesday
19959,,Peter Gordon,Will Shortz,Normal,2022-03-09,Daily,,0,0,False,,Wednesday
19963,,John Westwig,Will Shortz,Normal,2022-03-10,Daily,,0,0,False,,Thursday
19960,,Robyn Weintraub,Will Shortz,Normal,2022-03-11,Daily,,0,0,False,,Friday
19962,,Natan Last,Will Shortz,Normal,2022-03-12,Daily,,0,0,False,,Saturday
19961,,Christina Iverson and Katie Hale,Will Shortz,Normal,2022-03-13,Daily,Body Language,0,0,False,,Sunday
19978,1039.0,Stephen Hiltner,Will Shortz,Normal,2022-03-14,Daily,,0,100,True,,Monday
19977,935.0,Michael Lieberman,Will Shortz,Normal,2022-03-15,Daily,,0,100,True,,Tuesday
19976,,Joseph Gangi,Will Shortz,Normal,2022-03-16,Daily,,0,0,False,,Wednesday
19975,,Daniel Bodily and Jeff Chen,Will Shortz,Normal,2022-03-17,Daily,,0,0,False,,Thursday
19973,,Claire Rimkus and Brooke Husic,Will Shortz,Normal,2022-03-18,Daily,,0,0,False,,Friday
19972,,Ryan McCarty,Will Shortz,Normal,2022-03-19,Daily,,0,0,False,,Saturday
19974,,Brad Wiegmann,Will Shortz,Normal,2022-03-20,Daily,Exes & Nos,0,0,False,,Sunday
19989,776.0,John Ewbank and Jeff Chen,Will Shortz,Normal,2022-03-21,Daily,,0,100,True,,Monday
19994,480.0,Adam Wagner,Will Shortz,Normal,2022-03-22,Daily,,0,60,False,,Tuesday
19993,,Barbara Lin,Will Shortz,Normal,2022-03-23,Daily,,0,0,False,,Wednesday
19992,,Jess Shulman,Will Shortz,Normal,2022-03-24,Daily,,0,0,False,,Thursday
19990,,Evans Clinchy,Will Shortz,Normal,2022-03-25,Daily,,0,0,False,,Friday
19991,,Ashton Anderson and James Mulhern,Will Shortz,Normal,2022-03-26,Daily,,0,0,False,,Saturday
19995,,August Lee-Kovach,Will Shortz,Normal,2022-03-27,Daily,I'm Still Standing,0,0,False,,Sunday
20016,1003.0,Leslie Rogers,Will Shortz,Normal,2022-03-28,Daily,,0,100,True,,Monday
20014,431.0,Jamey Smith,Will Shortz,Normal,2022-03-29,Daily,,0,48,False,,Tuesday
20015,,Jack Murtagh,Will Shortz,Normal,2022-03-30,Daily,,0,0,False,,Wednesday
20013,,Oliver Roeder,Will Shortz,Normal,2022-03-31,Daily,,0,0,False,,Thursday
20012,,Evan Mahnken,Will Shortz,Normal,2022-04-01,Daily,,0,0,False,,Friday
20011,,Kyle Dolan,Will Shortz,Normal,2022-04-02,Daily,,0,0,False,,Saturday
20010,,Byron Walden,Will Shortz,Normal,2022-04-03,Daily,Soft Options,0,0,False,,Sunday
20030,1105.0,Derek J. Angell,Will Shortz,Normal,2022-04-04,Daily,,0,100,True,,Monday
20029,1037.0,Bruce Haight,Will Shortz,Normal,2022-04-05,Daily,,0,52,False,,Tuesday
20027,,Damon Gulczynski,Will Shortz,Normal,2022-04-06,Daily,,0,0,False,,Wednesday
20028,,Lucy Howard and Ross Trudeau,Will Shortz,Normal,2022-04-07,Daily,,0,0,False,,Thursday
20026,,Caitlin Reid,Will Shortz,Normal,2022-04-08,Daily,,0,0,False,,Friday
20025,,Sam Buchbinder,Will Shortz,Normal,2022-04-09,Daily,,0,0,False,,Saturday
20024,,David W. Tuffs,Will Shortz,Normal,2022-04-10,Daily,Ordering Seconds,0,0,False,,Sunday
20040,1453.0,Rachel Simon,Will Shortz,Normal,2022-04-11,Daily,,0,100,True,,Monday
20041,468.0,Dan Schoenholz,Will Shortz,Normal,2022-04-12,Daily,,0,43,False,,Tuesday
20042,41.0,Rebecca Goldstein,Will Shortz,Normal,2022-04-13,Daily,,0,0,False,,Wednesday
20043,,Ashish Vengsarkar and Narayan Venkatasubramanyan,Will Shortz,Normal,2022-04-14,Daily,,0,0,False,,Thursday
20046,,Trenton Charlson,Will Shortz,Normal,2022-04-15,Daily,,0,0,False,,Friday
20044,,Hemant Mehta,Will Shortz,Normal,2022-04-16,Daily,,0,0,False,,Saturday
20045,,Emet Ozar,Will Shortz,Normal,2022-04-17,Daily,On the Hunt,0,0,False,,Sunday
20066,1139.0,Carl Larson,Will Shortz,Normal,2022-04-18,Daily,,0,100,True,,Monday
20068,1240.0,Olivia Mitra Framke,Will Shortz,Normal,2022-04-19,Daily,,0,100,True,,Tuesday
20067,,Joseph Greenbaum,Will Shortz,Normal,2022-04-20,Daily,,0,0,False,,Wednesday
20064,,Max Chen Lauring,Will Shortz,Normal,2022-04-21,Daily,,0,0,False,,Thursday
20063,,Daniel Sheremeta,Will Shortz,Normal,2022-04-22,Daily,,0,0,False,,Friday
20065,,Matthew Stock,Will Shortz,Normal,2022-04-23,Daily,,0,0,False,,Saturday
20062,,Sam Ezersky,Will Shortz,Normal,2022-04-24,Daily,Magazine Racket,0,0,False,,Sunday
20086,1046.0,Li Ding,Will Shortz,Normal,2022-04-25,Daily,,0,100,True,,Monday
20090,1183.0,Simon Marotte,Will Shortz,Normal,2022-04-26,Daily,,0,100,True,,Tuesday
20087,,Alex Bajcz,Will Shortz,Normal,2022-04-27,Daily,,0,0,False,,Wednesday
20084,,Pao Roy,Will Shortz,Normal,2022-04-28,Daily,,0,0,False,,Thursday
20088,,Erica Hsiung Wojcik,Will Shortz,Normal,2022-04-29,Daily,,0,0,False,,Friday
20085,,Joe DiPietro,Will Shortz,Normal,2022-04-30,Daily,,0,0,False,,Saturday
20089,,Brandon Koppy,Will Shortz,Normal,2022-05-01,Daily,Blank Expressions,0,0,False,,Sunday
20106,1014.0,Erik Agard,Will Shortz,Normal,2022-05-02,Daily,,0,100,True,,Monday
20111,271.0,Julian Lim,Will Shortz,Normal,2022-05-03,Daily,,0,34,False,,Tuesday
20110,2.0,Eric Bornstein,Will Shortz,Normal,2022-05-04,Daily,,0,0,False,,Wednesday
20112,,Adam Wagner,Will Shortz,Normal,2022-05-05,Daily,,0,0,False,,Thursday
20108,,Aaron Ullman,Will Shortz,Normal,2022-05-06,Daily,,0,0,False,,Friday
20109,,Rachel Fabi,Will Shortz,Normal,2022-05-07,Daily,,0,0,False,,Saturday
20107,,Matthew Stock and Chandi Deitmer,Will Shortz,Normal,2022-05-08,Daily,Two-by-Two,0,0,False,,Sunday
20141,1878.0,August Miller,Will Shortz,Normal,2022-05-09,Daily,,0,100,True,,Monday
20143,1379.0,Lou Weiss,Will Shortz,Normal,2022-05-10,Daily,,0,100,True,,Tuesday
20140,,Michael Paleos,Will Shortz,Normal,2022-05-11,Daily,,0,0,False,,Wednesday
20142,,Ross Trudeau,Will Shortz,Normal,2022-05-12,Daily,,0,0,False,,Thursday
20144,,Brooke Husic and Nam Jin Yoon,Will Shortz,Normal,2022-05-13,Daily,,0,0,False,,Friday
20139,,Ada Nicolle,Will Shortz,Normal,2022-05-14,Daily,,0,0,False,,Saturday
20138,300.0,Daniel Mauer,Will Shortz,Normal,2022-05-15,Daily,Way Out West,0,14,False,,Sunday
20055,1270.0,Lynn Lempel,Will Shortz,Normal,2022-05-16,Daily,,0,100,True,,Monday
20057,251.0,Richard D. Allen,Will Shortz,Normal,2022-05-17,Daily,,0,20,False,,Tuesday
20052,,Andy Kravis,Will Shortz,Normal,2022-05-18,Daily,,0,0,False,,Wednesday
20077,,Alex Rosen,Will Shortz,Normal,2022-05-19,Daily,,0,0,False,,Thursday
20074,,Hal Moore,Will Shortz,Normal,2022-05-20,Daily,,0,0,False,,Friday
20078,,Ryan McCarty and Yacob Yonas,Will Shortz,Normal,2022-05-21,Daily,,0,0,False,,Saturday
20098,,David and Karen and Paul Steinberg,Will Shortz,Normal,2022-05-22,Daily,Parting Ways,0,0,False,,Sunday
20094,870.0,Simon Marotte,Will Shortz,Normal,2022-05-23,Daily,,0,100,True,,Monday
20096,546.0,Ella Dershowitz,Will Shortz,Normal,2022-05-24,Daily,,0,49,False,,Tuesday
20097,,Christopher Youngs,Will Shortz,Normal,2022-05-25,Daily,,0,0,False,,Wednesday
20102,,Jonathan M. Kaye,Will Shortz,Normal,2022-05-26,Daily,,0,0,False,,Thursday
20101,,David Distenfeld,Will Shortz,Normal,2022-05-27,Daily,,0,0,False,,Friday
20100,,Joseph Greenbaum,Will Shortz,Normal,2022-05-28,Daily,,0,0,False,,Saturday
20116,338.0,Daniel Bodily and Jeff Chen,Will Shortz,Normal,2022-05-29,Daily,A Monumental Centennial,0,16,False,,Sunday
20124,1007.0,Alexander Liebeskind,Will Shortz,Normal,2022-05-30,Daily,,0,100,True,Gold,Monday
20117,1317.0,Sam Buchbinder and Brad Wilber,Will Shortz,Normal,2022-05-31,Daily,,0,100,True,Gold,Tuesday
20126,343.0,Chase Dittrich,Will Shortz,Normal,2022-06-01,Daily,,0,42,False,,Wednesday
20125,222.0,Michael Lieberman,Will Shortz,Normal,2022-06-02,Daily,,0,3,False,,Thursday
20122,,Robyn Weintraub,Will Shortz,Normal,2022-06-03,Daily,,0,0,False,,Friday
20123,,Scott Earl,Will Shortz,Normal,2022-06-04,Daily,,0,0,False,,Saturday
20075,,Christina Iverson and Katie Hale,Will Shortz,Normal,2022-06-05,Daily,Let's Get Literature,0,0,False,,Sunday
20129,1160.0,Michael Schlossberg,Will Shortz,Normal,2022-06-06,Daily,,0,100,True,,Monday
20130,1660.0,Carly Schuna,Will Shortz,Normal,2022-06-07,Daily,,0,100,True,,Tuesday
20131,,Bruce Haight,Will Shortz,Normal,2022-06-08,Daily,,0,0,False,,Wednesday
20132,,Dan Ziring,Will Shortz,Normal,2022-06-09,Daily,,0,0,False,,Thursday
20133,,Blake Slonecker,Will Shortz,Normal,2022-06-10,Daily,,0,0,False,,Friday
20135,,Sid Sivakumar,Will Shortz,Normal,2022-06-11,Daily,,0,0,False,,Saturday
20136,,Will Nediger,Will Shortz,Normal,2022-06-12,Daily,Didn't We Just Have This?,0,0,False,,Sunday
20162,1512.0,Hoang-Kim Vu and Jessica Zetzman,Will Shortz,Normal,2022-06-13,Daily,,0,100,True,Gold,Monday
20163,1278.0,Robert Won,Will Shortz,Normal,2022-06-14,Daily,,0,100,True,,Tuesday
20158,46.0,Rob Baker,Will Shortz,Normal,2022-06-15,Daily,,0,7,False,,Wednesday
20166,,Parker Higgins and Ross Trudeau,Will Shortz,Normal,2022-06-16,Daily,,0,0,False,,Thursday
20169,,Pao Roy,Will Shortz,Normal,2022-06-17,Daily,,0,0,False,,Friday
20172,,Brooke Husic,Will Shortz,Normal,2022-06-18,Daily,,0,0,False,,Saturday
20168,,Jeremy Newton,Will Shortz,Normal,2022-06-19,Daily,Some Light Reading,0,0,False,,Sunday
20186,1369.0,Christopher Youngs,Will Shortz,Normal,2022-06-20,Daily,,0,100,True,,Monday
20178,1373.0,Alex Eaton-Salners,Will Shortz,Normal,2022-06-21,Daily,,0,100,True,,Tuesday
20181,1146.0,Kate Hawkins,Will Shortz,Normal,2022-06-22,Daily,,0,100,True,,Wednesday
20182,850.0,Jeff Chen,Will Shortz,Normal,2022-06-23,Daily,,0,62,False,,Thursday
20183,,Sophia Maymudes and Margaret Seikel,Will Shortz,Normal,2022-06-24,Daily,,0,0,False,,Friday
20188,438.0,Adam Aaronson,Will Shortz,Normal,2022-06-25,Daily,,0,28,False,,Saturday
20184,4199.0,Matthew Stock and Finn Vigeland,Will Shortz,Normal,2022-06-26,Daily,Bonus Features,0,100,True,,Sunday
20196,917.0,Drew Schmenner,Will Shortz,Normal,2022-06-27,Daily,,0,100,True,Gold,Monday
20200,1070.0,Scott Graham,Will Shortz,Normal,2022-06-28,Daily,,0,100,True,,Tuesday
20185,598.0,Jared Goudsmit,Will Shortz,Normal,2022-06-29,Daily,,0,40,False,,Wednesday
20207,,Samuel A. Donaldson and Doug Peterson,Will Shortz,Normal,2022-06-30,Daily,,0,0,False,,Thursday
20206,,Christina Iverson and Caitlin Reid,Will Shortz,Normal,2022-07-01,Daily,,0,0,False,,Friday
20197,,Evan Kalish,Will Shortz,Normal,2022-07-02,Daily,,0,0,False,,Saturday
20195,152.0,Tom McCoy,Will Shortz,Normal,2022-07-03,Daily,Expansion Pack,0,4,False,,Sunday
20213,1140.0,Bruce Haight,Will Shortz,Normal,2022-07-04,Daily,,0,100,True,,Monday
20214,1239.0,Malgorzata Nowakowska and Eileen Williams,Will Shortz,Normal,2022-07-05,Daily,,0,100,True,Gold,Tuesday
20215,694.0,Sam Koperwas and Jeff Chen,Will Shortz,Normal,2022-07-06,Daily,,0,30,False,,Wednesday
20216,33.0,Philip Wolfe,Will Shortz,Normal,2022-07-07,Daily,,0,0,False,,Thursday
20217,,Kyle Dolan,Will Shortz,Normal,2022-07-08,Daily,,0,0,False,,Friday
20218,,Kevin G. Der,Will Shortz,Normal,2022-07-09,Daily,,0,0,False,,Saturday
20219,,Christina Iverson and Scott Hogan,Will Shortz,Normal,2022-07-10,Daily,Movin' On Up,0,0,False,,Sunday
20232,655.0,Roy Greim,Will Shortz,Normal,2022-07-11,Daily,,0,100,True,Gold,Monday
20233,2527.0,Karen Steinberg,Will Shortz,Normal,2022-07-12,Daily,,0,100,True,Gold,Tuesday
20234,38.0,Addison Snell,Will Shortz,Normal,2022-07-13,Daily,,0,0,False,,Wednesday
20235,44.0,Alan Arbesfeld,Will Shortz,Normal,2022-07-14,Daily,,0,0,False,,Thursday
20236,,Matthew Stock and Nam Jin Yoon,Will Shortz,Normal,2022-07-15,Daily,,0,0,False,,Friday
20237,,Kameron Austin Collins,Will Shortz,Normal,2022-07-16,Daily,,0,0,False,,Saturday
20242,924.0,Greg Slovacek,Will Shortz,Normal,2022-07-17,Daily,It's All On the Table,0,27,False,,Sunday
20249,851.0,Phoebe Gordon,Will Shortz,Normal,2022-07-18,Daily,,0,100,True,Gold,Monday
20250,1669.0,Andy Kravis,Will Shortz,Normal,2022-07-19,Daily,,0,100,True,,Tuesday
20251,285.0,Josh Kindler,Will Shortz,Normal,2022-07-20,Daily,,0,24,False,,Wednesday
20252,,Anne Marie Crinnion and Eric Bornstein,Will Shortz,Normal,2022-07-21,Daily,,0,0,False,,Thursday
20267,,David Steinberg,Will Shortz,Normal,2022-07-22,Daily,,0,0,False,,Friday
20245,,John Lieb,Will Shortz,Normal,2022-07-23,Daily,,0,0,False,,Saturday
20258,,Jessie Trudeau and Ross Trudeau,Will Shortz,Normal,2022-07-24,Daily,Going Somewhere?,0,0,False,,Sunday
20263,1354.0,Michael T. Buerke,Will Shortz,Normal,2022-07-25,Daily,,0,100,True,Gold,Monday
20264,1421.0,Lillian Simpson,Will Shortz,Normal,2022-07-26,Daily,,0,100,True,,Tuesday
20265,,Enrique Henestroza Anguiano,Will Shortz,Normal,2022-07-27,Daily,,0,0,False,,Wednesday
20266,,Bill Pipal and Jeff Chen,Will Shortz,Normal,2022-07-28,Daily,,0,0,False,,Thursday
20276,,Robyn Weintraub,Will Shortz,Normal,2022-07-29,Daily,,0,0,False,,Friday
20268,,Lance Enfinger,Will Shortz,Normal,2022-07-30,Daily,,0,0,False,,Saturday
20277,,Jesse Goldberg,Will Shortz,Normal,2022-07-31,Daily,"Why? Well, Why Not?",0,0,False,,Sunday
20284,918.0,Garrett Chalfin,Will Shortz,Normal,2022-08-01,Daily,,0,100,True,Gold,Monday
20285,1531.0,Jay Kaskel and Daniel Kantor,Will Shortz,Normal,2022-08-02,Daily,,0,100,True,,Tuesday
20278,,Daniel Bodily,Will Shortz,Normal,2022-08-03,Daily,,0,0,False,,Wednesday
20286,344.0,Ella Dershowitz,Will Shortz,Normal,2022-08-04,Daily,,0,27,False,,Thursday
20288,,Erik Agard and Brooke Husic,Will Shortz,Normal,2022-08-05,Daily,,0,0,False,,Friday
20290,4.0,Byron Walden,Will Shortz,Normal,2022-08-06,Daily,,0,0,False,,Saturday
20292,,Tina Labadie,Will Shortz,Normal,2022-08-07,Daily,Letterplay,0,0,False,,Sunday
20298,1057.0,Kathy Lowden,Will Shortz,Normal,2022-08-08,Daily,,0,100,True,,Monday
20299,1113.0,Bruce Haight,Will Shortz,Normal,2022-08-09,Daily,,0,100,True,,Tuesday
20300,,Karen Lurie,Will Shortz,Normal,2022-08-10,Daily,,0,0,False,,Wednesday
20301,,David Tuffs,Will Shortz,Normal,2022-08-11,Daily,,0,0,False,,Thursday
